order_id,customer_id,product_id,order_date,quantity,unit_price,discount_amount,tax_amount,total_amount,payment_status,refund_flag,campaign_id,updated_at
ORD-00000198,CUST-000556,PROD-002,2024-12-23,1,149.0,7.45,11.32,152.87,Paid,False,CMP-0009,2025-01-13 00:00:00
ORD-00000199,CUST-000952,PROD-006,2025-02-28,2,79.0,23.7,10.74,145.04,Paid,False,CMP-0005,2025-03-29 00:00:00
ORD-00000200,CUST-000159,PROD-004,2025-10-23,2,199.0,19.9,30.25,408.35,Paid,False,,2025-11-17 00:00:00
ORD-00000201,CUST-000488,PROD-006,2025-11-30,1,79.0,7.9,5.69,76.79,Paid,False,CMP-0012,2026-01-14 00:00:00
ORD-00000202,CUST-000408,PROD-010,2025-09-06,2,129.0,0.0,20.64,278.64,Paid,False,CMP-0002,2025-10-03 00:00:00
ORD-00000203,CUST-000319,PROD-011,2025-12-03,4,699.0,279.6,201.31,2717.71,Paid,False,,2025-12-11 00:00:00
ORD-00000204,CUST-000664,PROD-005,2025-06-08,3,499.0,149.7,107.78,1455.08,Failed,False,,2025-07-16 00:00:00
ORD-00000205,CUST-000296,PROD-010,2025-12-18,3,129.0,0.0,30.96,417.96,Paid,False,,2025-12-20 00:00:00
ORD-00000206,CUST-000494,PROD-009,2025-05-20,1,299.0,0.0,23.92,322.92,Paid,False,CMP-0007,2025-06-21 00:00:00
ORD-00000207,CUST-000846,PROD-012,2025-10-27,1,189.0,0.0,15.12,204.12,Paid,False,CMP-0033,2025-12-01 00:00:00
ORD-00000208,CUST-000380,PROD-009,2025-10-23,2,299.0,0.0,47.84,645.84,Paid,False,,2025-11-16 00:00:00
ORD-00000209,CUST-000022,PROD-007,2025-12-04,1,249.0,0.0,19.92,268.92,Paid,False,,2025-12-05 00:00:00
ORD-00000210,CUST-000885,PROD-009,2024-11-17,1,299.0,29.9,21.53,290.63,Paid,False,CMP-0001,2024-12-02 00:00:00
ORD-00000211,CUST-000275,PROD-004,2025-10-29,2,199.0,39.8,28.66,386.86,Paid,False,,2025-12-03 00:00:00
ORD-00000212,CUST-000773,PROD-009,2025-11-08,4,299.0,0.0,95.68,1291.68,Paid,False,,2025-12-17 00:00:00
ORD-00000213,CUST-000763,PROD-009,2025-02-07,3,299.0,134.55,61.0,823.45,Paid,False,CMP-0021,2025-03-02 00:00:00
ORD-00000214,CUST-000527,PROD-008,2025-08-08,1,599.0,59.9,43.13,582.23,Paid,False,,2025-08-29 00:00:00
ORD-00000215,CUST-000088,PROD-002,2025-09-20,4,149.0,29.8,45.3,611.5,Paid,False,CMP-0015,2025-09-30 00:00:00
ORD-00000216,CUST-000951,PROD-007,2024-02-27,2,249.0,99.6,31.87,430.27,Paid,False,CMP-0010,2024-03-19 00:00:00
ORD-00000217,CUST-000681,PROD-009,2025-02-28,1,299.0,44.85,20.33,274.48,Paid,False,CMP-0024,2025-03-29 00:00:00
ORD-00000218,CUST-000425,PROD-003,2025-07-22,2,399.0,0.0,63.84,861.84,Paid,False,CMP-0020,2025-09-03 00:00:00
ORD-00000219,CUST-000854,PROD-010,2024-07-20,1,129.0,25.8,8.26,111.46,Paid,False,CMP-0036,2024-08-11 00:00:00
ORD-00000220,CUST-000789,PROD-011,2024-09-23,3,699.0,0.0,167.76,2264.76,Paid,False,,2024-09-26 00:00:00
ORD-00000221,CUST-000761,PROD-007,2025-04-13,3,249.0,0.0,59.76,806.76,Paid,False,,2025-04-21 00:00:00
ORD-00000222,CUST-000168,PROD-012,2025-12-23,3,189.0,0.0,45.36,612.36,Paid,False,CMP-0011,2026-01-14 00:00:00
ORD-00000223,CUST-000633,PROD-011,2025-11-01,1,699.0,34.95,53.12,717.17,Paid,False,CMP-0004,2025-12-08 00:00:00
ORD-00000224,CUST-000286,PROD-006,2025-12-24,1,79.0,15.8,5.06,68.26,Paid,False,CMP-0010,2026-01-20 00:00:00
ORD-00000225,CUST-000079,PROD-011,2025-09-23,2,699.0,0.0,111.84,1509.84,Paid,False,CMP-0017,2025-10-06 00:00:00
ORD-00000226,CUST-000339,PROD-012,2025-09-15,5,189.0,47.25,71.82,969.57,Paid,False,CMP-0027,2025-10-28 00:00:00
ORD-00000227,CUST-000105,PROD-002,2025-10-02,2,149.0,0.0,23.84,321.84,Paid,False,CMP-0022,2025-10-13 00:00:00
ORD-00000228,CUST-000106,PROD-012,2025-05-16,3,189.0,56.7,40.82,551.12,Paid,False,CMP-0009,2025-05-16 00:00:00
ORD-00000229,CUST-000728,PROD-001,2024-10-14,1,49.0,0.0,3.92,52.92,Paid,False,,2024-11-15 00:00:00
ORD-00000230,CUST-000502,PROD-006,2025-11-08,1,79.0,3.95,6.0,81.05,Paid,False,CMP-0002,2025-11-10 00:00:00
ORD-00000231,CUST-000398,PROD-012,2025-08-19,4,189.0,37.8,57.46,775.66,Paid,False,,2025-09-07 00:00:00
ORD-00000232,CUST-000193,PROD-009,2025-07-02,4,299.0,0.0,95.68,1291.68,Paid,False,,2025-07-08 00:00:00
ORD-00000233,CUST-000771,PROD-004,2025-05-03,1,199.0,29.85,13.53,182.68,Paid,False,,2025-05-18 00:00:00
ORD-00000234,CUST-000635,PROD-008,2025-10-09,2,599.0,239.6,76.67,1035.07,Paid,False,,2025-10-24 00:00:00
ORD-00000235,CUST-000586,PROD-003,2025-07-18,4,399.0,0.0,127.68,1723.68,Paid,False,CMP-0015,2025-08-12 00:00:00
ORD-00000236,CUST-000191,PROD-003,2024-12-05,1,399.0,39.9,28.73,387.83,Paid,False,CMP-0013,2025-01-18 00:00:00
ORD-00000237,CUST-000124,PROD-011,2025-11-25,3,699.0,209.7,150.98,2038.28,Paid,False,CMP-0011,2025-12-25 00:00:00
ORD-00000238,CUST-000124,PROD-001,2025-12-04,2,49.0,0.0,7.84,105.84,Paid,False,CMP-0007,2025-12-10 00:00:00
ORD-00000239,CUST-000026,PROD-012,2025-06-20,2,189.0,0.0,30.24,408.24,Failed,False,CMP-0029,2025-06-25 00:00:00
ORD-00000240,CUST-000970,PROD-006,2025-10-03,2,79.0,7.9,12.01,162.11,Paid,False,CMP-0024,2025-10-18 00:00:00
ORD-00000241,CUST-000368,PROD-001,2025-05-11,4,49.0,9.8,14.9,201.1,Paid,False,CMP-0022,2025-06-21 00:00:00
ORD-00000242,CUST-000659,PROD-010,2025-07-17,1,129.0,6.45,9.8,132.35,Failed,True,CMP-0028,2025-08-06 00:00:00
ORD-00000243,CUST-000983,PROD-001,2025-11-25,1,49.0,2.45,3.72,50.27,Paid,False,,2025-12-12 00:00:00
ORD-00000244,CUST-000937,PROD-004,2025-12-31,1,199.0,19.9,14.33,193.43,Paid,False,CMP-0031,2026-01-12 00:00:00
ORD-00000245,CUST-000321,PROD-003,2025-11-18,4,399.0,0.0,127.68,1723.68,Paid,False,,2025-11-26 00:00:00
ORD-00000246,CUST-000490,PROD-010,2025-08-06,2,129.0,0.0,20.64,278.64,Paid,False,,2025-08-28 00:00:00
ORD-00000247,CUST-000464,PROD-005,2025-06-21,1,499.0,0.0,39.92,538.92,Paid,False,CMP-0002,2025-06-26 00:00:00
ORD-00000248,CUST-000034,PROD-008,2025-12-10,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0026,2025-12-31 00:00:00
ORD-00000249,CUST-000769,PROD-001,2025-12-04,5,49.0,24.5,17.64,238.14,Paid,False,CMP-0034,2026-01-14 00:00:00
ORD-00000250,CUST-000575,PROD-009,2025-07-19,1,299.0,29.9,21.53,290.63,Paid,False,,2025-07-25 00:00:00
ORD-00000251,CUST-000372,PROD-009,2025-10-06,1,299.0,0.0,23.92,322.92,Paid,False,,2025-10-08 00:00:00
ORD-00000252,CUST-000559,PROD-004,2025-02-17,2,199.0,19.9,30.25,408.35,Paid,False,CMP-0035,2025-02-25 00:00:00
ORD-00000253,CUST-000736,PROD-011,2025-04-10,2,699.0,0.0,111.84,1509.84,Paid,False,CMP-0008,2025-05-12 00:00:00
ORD-00000254,CUST-000015,PROD-006,2025-10-18,1,79.0,0.0,6.32,85.32,Paid,False,,2025-10-20 00:00:00
ORD-00000255,CUST-000647,PROD-009,2025-07-31,1,299.0,44.85,20.33,274.48,Paid,False,CMP-0027,2025-07-31 00:00:00
ORD-00000256,CUST-000862,PROD-003,2025-11-11,1,399.0,0.0,31.92,430.92,Paid,False,,2025-11-15 00:00:00
ORD-00000257,CUST-000727,PROD-012,2024-07-22,2,189.0,37.8,27.22,367.42,Paid,False,,2024-08-31 00:00:00
ORD-00000258,CUST-000620,PROD-003,2025-12-22,5,399.0,0.0,159.6,2154.6,Paid,False,CMP-0028,2025-12-22 00:00:00
ORD-00000259,CUST-000091,PROD-008,2025-12-06,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0036,2026-01-16 00:00:00
ORD-00000260,CUST-000745,PROD-002,2025-06-10,2,149.0,14.9,22.65,305.75,Paid,False,CMP-0016,2025-07-07 00:00:00
ORD-00000261,CUST-000751,PROD-001,2025-02-26,1,49.0,4.9,3.53,47.63,Paid,False,CMP-0035,2025-03-10 00:00:00
ORD-00000262,CUST-000494,PROD-002,2025-06-08,3,149.0,22.35,33.97,458.62,Paid,False,CMP-0030,2025-07-19 00:00:00
ORD-00000263,CUST-000583,PROD-012,2025-01-06,1,189.0,28.35,12.85,173.5,Paid,False,CMP-0006,2025-01-08 00:00:00
ORD-00000264,CUST-000619,PROD-003,2025-10-14,1,399.0,39.9,28.73,387.83,Paid,False,CMP-0014,2025-10-22 00:00:00
ORD-00000265,CUST-000122,PROD-011,2025-12-14,1,699.0,34.95,53.12,717.17,Paid,False,CMP-0031,2025-12-15 00:00:00
ORD-00000266,CUST-000258,PROD-007,2025-05-25,3,249.0,0.0,59.76,806.76,Paid,False,CMP-0023,2025-06-07 00:00:00
ORD-00000267,CUST-000793,PROD-002,2025-08-31,3,149.0,0.0,35.76,482.76,Paid,False,CMP-0005,2025-10-14 00:00:00
ORD-00000268,CUST-000974,PROD-006,2025-12-29,1,79.0,3.95,6.0,81.05,Paid,False,CMP-0022,2026-01-23 00:00:00
ORD-00000269,CUST-000271,PROD-006,2025-06-15,2,79.0,7.9,12.01,162.11,Paid,False,,2025-07-14 00:00:00
ORD-00000270,CUST-000401,PROD-004,2025-09-25,1,199.0,0.0,15.92,214.92,Paid,False,CMP-0005,2025-10-04 00:00:00
ORD-00000271,CUST-000916,PROD-008,2025-06-13,1,599.0,0.0,47.92,646.92,Paid,False,CMP-0007,2025-07-26 00:00:00
ORD-00000272,CUST-000163,PROD-011,2025-05-21,1,699.0,0.0,55.92,754.92,Paid,False,,2025-07-03 00:00:00
ORD-00000273,CUST-000262,PROD-011,2025-12-31,5,699.0,0.0,279.6,3774.6,Paid,False,CMP-0013,2026-01-22 00:00:00
ORD-00000274,CUST-000056,PROD-007,2025-12-08,3,249.0,0.0,59.76,806.76,Paid,False,,2025-12-28 00:00:00
ORD-00000275,CUST-000235,PROD-011,2025-08-05,3,699.0,209.7,150.98,2038.28,Paid,False,CMP-0009,2025-09-10 00:00:00
ORD-00000276,CUST-000637,PROD-012,2024-11-06,1,189.0,18.9,13.61,183.71,Paid,False,CMP-0007,2024-11-26 00:00:00
ORD-00000277,CUST-000349,PROD-002,2025-01-16,1,149.0,29.8,9.54,128.74,Paid,False,CMP-0033,2025-02-28 00:00:00
ORD-00000278,CUST-000984,PROD-008,2025-11-16,4,599.0,119.8,182.1,2458.3,Paid,False,,2025-11-29 00:00:00
ORD-00000279,CUST-000892,PROD-010,2025-06-08,2,129.0,0.0,20.64,278.64,Paid,False,CMP-0036,2025-06-19 00:00:00
ORD-00000280,CUST-000896,PROD-001,2025-06-15,1,49.0,2.45,3.72,50.27,Paid,False,CMP-0012,2025-06-24 00:00:00
ORD-00000281,CUST-000727,PROD-008,2025-10-12,2,599.0,119.8,86.26,1164.46,Paid,False,CMP-0007,2025-10-16 00:00:00
ORD-00000282,CUST-000703,PROD-011,2025-02-13,2,699.0,69.9,106.25,1434.35,Paid,False,,2025-03-25 00:00:00
ORD-00000283,CUST-000510,PROD-004,2024-10-11,2,199.0,0.0,31.84,429.84,Paid,False,,2024-10-23 00:00:00
ORD-00000284,CUST-000991,PROD-011,2025-01-10,2,699.0,69.9,106.25,1434.35,Paid,False,CMP-0027,2025-02-02 00:00:00
ORD-00000285,CUST-000096,PROD-012,2025-09-25,4,189.0,0.0,60.48,816.48,Paid,False,CMP-0006,2025-10-20 00:00:00
ORD-00000286,CUST-000723,PROD-008,2025-08-02,1,599.0,0.0,47.92,646.92,Paid,True,CMP-0031,2025-08-07 00:00:00
ORD-00000287,CUST-000141,PROD-008,2025-07-31,2,599.0,0.0,95.84,1293.84,Paid,False,CMP-0021,2025-08-31 00:00:00
ORD-00000288,CUST-000340,PROD-007,2025-01-14,5,249.0,0.0,99.6,1344.6,Paid,False,,2025-01-21 00:00:00
ORD-00000289,CUST-000256,PROD-005,2025-10-14,5,499.0,374.25,169.66,2290.41,Paid,False,,2025-11-27 00:00:00
ORD-00000290,CUST-000602,PROD-006,2025-11-20,5,79.0,0.0,31.6,426.6,Paid,False,CMP-0011,2025-12-12 00:00:00
ORD-00000291,CUST-000788,PROD-007,2025-08-26,3,249.0,0.0,59.76,806.76,Paid,False,CMP-0027,2025-10-01 00:00:00
ORD-00000292,CUST-000080,PROD-006,2024-10-01,1,79.0,7.9,5.69,76.79,Paid,False,CMP-0007,2024-10-26 00:00:00
ORD-00000293,CUST-000602,PROD-010,2024-09-07,5,129.0,96.75,43.86,592.11,Paid,False,,2024-09-11 00:00:00
ORD-00000294,CUST-000222,PROD-010,2025-06-11,1,129.0,0.0,10.32,139.32,Paid,False,CMP-0010,2025-07-17 00:00:00
ORD-00000295,CUST-000077,PROD-005,2025-03-14,2,499.0,0.0,79.84,1077.84,Paid,False,,2025-04-25 00:00:00
ORD-00000296,CUST-000418,PROD-007,2025-02-06,2,249.0,0.0,39.84,537.84,Paid,False,CMP-0005,2025-03-02 00:00:00
ORD-00000297,CUST-000582,PROD-003,2025-01-13,3,399.0,59.85,90.97,1228.12,Paid,False,,2025-02-20 00:00:00
ORD-00000298,CUST-000202,PROD-003,2025-07-21,4,399.0,159.6,114.91,1551.31,Paid,False,CMP-0010,2025-08-04 00:00:00
ORD-00000299,CUST-000390,PROD-005,2025-10-14,3,499.0,0.0,119.76,1616.76,Paid,False,CMP-0029,2025-10-23 00:00:00
ORD-00000300,CUST-000954,PROD-001,2025-04-20,1,49.0,7.35,3.33,44.98,Paid,False,CMP-0020,2025-05-23 00:00:00
ORD-00000301,CUST-000347,PROD-011,2025-03-15,4,699.0,139.8,212.5,2868.7,Failed,False,CMP-0018,2025-04-25 00:00:00
ORD-00000302,CUST-000996,PROD-002,2025-04-17,4,149.0,59.6,42.91,579.31,Paid,False,CMP-0029,2025-04-30 00:00:00
ORD-00000303,CUST-000835,PROD-004,2025-09-22,1,199.0,0.0,15.92,214.92,Paid,False,,2025-10-02 00:00:00
ORD-00000304,CUST-000371,PROD-004,2025-04-09,3,199.0,89.55,40.6,548.05,Paid,False,,2025-04-19 00:00:00
ORD-00000305,CUST-000577,PROD-003,2025-05-01,1,399.0,0.0,31.92,430.92,Paid,False,,2025-05-25 00:00:00
ORD-00000306,CUST-000710,PROD-005,2025-10-17,2,499.0,0.0,79.84,1077.84,Paid,False,,2025-11-16 00:00:00
ORD-00000307,CUST-000465,PROD-009,2024-12-25,1,299.0,0.0,23.92,322.92,Paid,False,CMP-0002,2025-01-29 00:00:00
ORD-00000308,CUST-000408,PROD-011,2025-06-14,1,699.0,0.0,55.92,754.92,Paid,False,CMP-0021,2025-06-20 00:00:00
ORD-00000309,CUST-000330,PROD-003,2025-05-12,1,399.0,0.0,31.92,430.92,Paid,False,CMP-0023,2025-05-16 00:00:00
ORD-00000310,CUST-000140,PROD-003,2025-09-12,4,399.0,0.0,127.68,1723.68,Paid,False,CMP-0009,2025-10-14 00:00:00
ORD-00000311,CUST-000025,PROD-006,2025-08-15,5,79.0,0.0,31.6,426.6,Paid,False,CMP-0011,2025-09-16 00:00:00
ORD-00000312,CUST-000337,PROD-004,2025-10-13,4,199.0,0.0,63.68,859.68,Paid,False,CMP-0003,2025-11-01 00:00:00
ORD-00000313,CUST-000796,PROD-010,2025-11-24,3,129.0,19.35,29.41,397.06,Paid,False,,2025-12-17 00:00:00
ORD-00000314,CUST-000234,PROD-003,2024-04-10,1,399.0,39.9,28.73,387.83,Paid,False,CMP-0035,2024-04-17 00:00:00
ORD-00000315,CUST-000180,PROD-005,2025-03-06,1,499.0,24.95,37.92,511.97,Paid,False,,2025-03-29 00:00:00
ORD-00000316,CUST-000329,PROD-007,2025-08-02,2,249.0,0.0,39.84,537.84,Paid,False,CMP-0003,2025-08-16 00:00:00
ORD-00000317,CUST-000599,PROD-005,2025-12-26,2,499.0,0.0,79.84,1077.84,Paid,False,CMP-0017,2026-01-23 00:00:00
ORD-00000318,CUST-000216,PROD-008,2025-05-26,1,599.0,29.95,45.52,614.57,Paid,False,CMP-0034,2025-07-09 00:00:00
ORD-00000319,CUST-000221,PROD-010,2025-11-22,1,129.0,12.9,9.29,125.39,Paid,False,CMP-0006,2025-11-25 00:00:00
ORD-00000320,CUST-000113,PROD-007,2025-12-17,1,249.0,0.0,19.92,268.92,Failed,False,CMP-0010,2026-01-28 00:00:00
ORD-00000321,CUST-000333,PROD-006,2025-09-24,4,79.0,47.4,21.49,290.09,Paid,False,,2025-09-29 00:00:00
ORD-00000322,CUST-000218,PROD-012,2025-12-30,1,189.0,18.9,13.61,183.71,Failed,False,,2026-01-06 00:00:00
ORD-00000323,CUST-000832,PROD-012,2025-12-02,5,189.0,141.75,64.26,867.51,Paid,False,,2025-12-10 00:00:00
ORD-00000324,CUST-000906,PROD-012,2025-11-25,3,189.0,28.35,43.09,581.74,Paid,False,CMP-0001,2025-11-25 00:00:00
ORD-00000325,CUST-000371,PROD-001,2025-10-14,1,49.0,0.0,3.92,52.92,Paid,False,,2025-10-20 00:00:00
ORD-00000326,CUST-000086,PROD-011,2025-09-28,1,699.0,104.85,47.53,641.68,Paid,False,,2025-11-03 00:00:00
ORD-00000327,CUST-000088,PROD-011,2025-05-21,2,699.0,209.7,95.06,1283.36,Paid,False,CMP-0012,2025-06-10 00:00:00
ORD-00000328,CUST-000325,PROD-010,2025-10-27,1,129.0,12.9,9.29,125.39,Paid,False,,2025-11-16 00:00:00
ORD-00000329,CUST-000464,PROD-009,2025-04-05,5,299.0,224.25,101.66,1372.41,Paid,False,CMP-0003,2025-05-02 00:00:00
ORD-00000330,CUST-000529,PROD-005,2024-08-23,5,499.0,374.25,169.66,2290.41,Paid,False,CMP-0004,2024-09-02 00:00:00
ORD-00000331,CUST-000305,PROD-009,2025-12-24,3,299.0,89.7,64.58,871.88,Paid,False,,2025-12-30 00:00:00
ORD-00000332,CUST-000355,PROD-007,2025-12-15,1,249.0,0.0,19.92,268.92,Paid,False,CMP-0009,2025-12-31 00:00:00
ORD-00000333,CUST-000284,PROD-010,2025-10-11,4,129.0,0.0,41.28,557.28,Paid,False,CMP-0028,2025-11-14 00:00:00
ORD-00000334,CUST-000518,PROD-005,2025-04-30,3,499.0,74.85,113.77,1535.92,Pending,False,CMP-0028,2025-05-07 00:00:00
ORD-00000335,CUST-000697,PROD-009,2024-12-09,1,299.0,29.9,21.53,290.63,Paid,False,,2025-01-17 00:00:00
ORD-00000336,CUST-000044,PROD-010,2025-08-14,5,129.0,0.0,51.6,696.6,Pending,False,CMP-0026,2025-08-14 00:00:00
ORD-00000337,CUST-000479,PROD-011,2025-03-18,1,699.0,0.0,55.92,754.92,Paid,False,,2025-03-22 00:00:00
ORD-00000338,CUST-000649,PROD-003,2025-12-04,2,399.0,159.6,51.07,689.47,Paid,False,,2025-12-19 00:00:00
ORD-00000339,CUST-000673,PROD-011,2025-09-20,3,699.0,0.0,167.76,2264.76,Paid,False,CMP-0007,2025-09-27 00:00:00
ORD-00000340,CUST-000564,PROD-003,2025-07-16,5,399.0,0.0,159.6,2154.6,Paid,False,CMP-0023,2025-08-04 00:00:00
ORD-00000341,CUST-000526,PROD-012,2025-07-08,1,189.0,9.45,14.36,193.91,Paid,False,,2025-07-24 00:00:00
ORD-00000342,CUST-000681,PROD-001,2025-05-30,1,49.0,0.0,3.92,52.92,Paid,False,,2025-06-22 00:00:00
ORD-00000343,CUST-000379,PROD-003,2025-12-31,4,399.0,0.0,127.68,1723.68,Paid,False,CMP-0030,2026-01-30 00:00:00
ORD-00000344,CUST-000568,PROD-008,2025-10-13,2,599.0,59.9,91.05,1229.15,Paid,False,CMP-0031,2025-10-22 00:00:00
ORD-00000345,CUST-000320,PROD-007,2025-11-08,4,249.0,199.2,63.74,860.54,Paid,False,CMP-0001,2025-11-11 00:00:00
ORD-00000346,CUST-000438,PROD-009,2025-06-28,4,299.0,0.0,95.68,1291.68,Paid,False,CMP-0033,2025-06-30 00:00:00
ORD-00000347,CUST-000125,PROD-005,2025-09-22,1,499.0,0.0,39.92,538.92,Paid,False,CMP-0022,2025-10-07 00:00:00
ORD-00000348,CUST-000351,PROD-001,2025-06-23,1,49.0,0.0,3.92,52.92,Paid,False,CMP-0032,2025-07-29 00:00:00
ORD-00000349,CUST-000143,PROD-008,2025-12-30,2,599.0,59.9,91.05,1229.15,Paid,False,CMP-0035,2026-02-13 00:00:00
ORD-00000350,CUST-000227,PROD-007,2025-11-14,1,249.0,0.0,19.92,268.92,Paid,False,CMP-0005,2025-12-19 00:00:00
ORD-00000351,CUST-000420,PROD-007,2025-08-21,4,249.0,0.0,79.68,1075.68,Paid,False,CMP-0034,2025-09-13 00:00:00
ORD-00000352,CUST-000501,PROD-005,2025-09-21,1,499.0,24.95,37.92,511.97,Paid,False,CMP-0020,2025-10-14 00:00:00
ORD-00000353,CUST-000942,PROD-011,2025-11-17,5,699.0,699.0,223.68,3019.68,Paid,False,CMP-0015,2025-11-24 00:00:00
ORD-00000354,CUST-000027,PROD-010,2025-12-13,4,129.0,0.0,41.28,557.28,Paid,False,CMP-0035,2025-12-27 00:00:00
ORD-00000355,CUST-000899,PROD-003,2025-11-12,1,399.0,19.95,30.32,409.37,Paid,False,CMP-0023,2025-12-10 00:00:00
ORD-00000356,CUST-000329,PROD-001,2024-07-02,1,49.0,4.9,3.53,47.63,Paid,True,,2024-07-03 00:00:00
ORD-00000357,CUST-000725,PROD-003,2025-08-09,4,399.0,0.0,127.68,1723.68,Paid,False,,2025-08-25 00:00:00
ORD-00000358,CUST-000678,PROD-001,2025-12-26,2,49.0,9.8,7.06,95.26,Paid,False,CMP-0023,2026-01-24 00:00:00
ORD-00000359,CUST-000971,PROD-009,2025-06-17,1,299.0,0.0,23.92,322.92,Paid,False,,2025-07-27 00:00:00
ORD-00000360,CUST-000109,PROD-008,2024-08-02,2,599.0,0.0,95.84,1293.84,Paid,False,,2024-09-09 00:00:00
ORD-00000361,CUST-000968,PROD-006,2025-05-28,5,79.0,0.0,31.6,426.6,Paid,False,,2025-07-10 00:00:00
ORD-00000362,CUST-000063,PROD-008,2024-04-29,3,599.0,0.0,143.76,1940.76,Pending,False,,2024-05-28 00:00:00
ORD-00000363,CUST-000878,PROD-010,2025-11-25,3,129.0,38.7,27.86,376.16,Paid,False,,2025-12-05 00:00:00
ORD-00000364,CUST-000653,PROD-010,2025-12-31,2,129.0,12.9,19.61,264.71,Paid,False,CMP-0020,2026-01-10 00:00:00
ORD-00000365,CUST-000482,PROD-006,2025-09-23,1,79.0,7.9,5.69,76.79,Paid,False,,2025-11-04 00:00:00
ORD-00000366,CUST-000398,PROD-008,2025-08-25,5,599.0,299.5,215.64,2911.14,Pending,False,CMP-0004,2025-09-25 00:00:00
ORD-00000367,CUST-000094,PROD-007,2025-05-21,3,249.0,0.0,59.76,806.76,Paid,False,CMP-0026,2025-06-25 00:00:00
ORD-00000368,CUST-000802,PROD-012,2025-03-25,2,189.0,56.7,25.7,347.0,Paid,False,CMP-0014,2025-04-17 00:00:00
ORD-00000369,CUST-000728,PROD-010,2024-08-17,3,129.0,58.05,26.32,355.27,Paid,False,CMP-0035,2024-08-24 00:00:00
ORD-00000370,CUST-000938,PROD-004,2025-09-15,1,199.0,0.0,15.92,214.92,Pending,False,,2025-10-12 00:00:00
ORD-00000371,CUST-000731,PROD-011,2025-12-18,3,699.0,209.7,150.98,2038.28,Paid,False,CMP-0032,2026-01-25 00:00:00
ORD-00000372,CUST-000958,PROD-005,2025-11-20,5,499.0,249.5,179.64,2425.14,Paid,False,,2025-12-01 00:00:00
ORD-00000373,CUST-000887,PROD-010,2025-11-25,1,129.0,0.0,10.32,139.32,Paid,False,,2025-12-03 00:00:00
ORD-00000374,CUST-000426,PROD-012,2025-08-22,1,189.0,0.0,15.12,204.12,Paid,False,,2025-09-11 00:00:00
ORD-00000375,CUST-000704,PROD-010,2025-11-24,3,129.0,0.0,30.96,417.96,Paid,True,CMP-0032,2025-11-24 00:00:00
ORD-00000376,CUST-000265,PROD-002,2024-03-26,4,149.0,119.2,38.14,514.94,Paid,False,CMP-0029,2024-03-30 00:00:00
ORD-00000377,CUST-000796,PROD-003,2025-12-25,4,399.0,159.6,114.91,1551.31,Paid,False,,2026-01-29 00:00:00
ORD-00000378,CUST-000609,PROD-010,2025-12-29,5,129.0,64.5,46.44,626.94,Paid,False,,2026-02-06 00:00:00
ORD-00000379,CUST-000441,PROD-002,2024-10-31,1,149.0,22.35,10.13,136.78,Paid,False,,2024-11-15 00:00:00
ORD-00000380,CUST-000629,PROD-001,2025-06-07,5,49.0,0.0,19.6,264.6,Pending,False,CMP-0017,2025-06-10 00:00:00
ORD-00000381,CUST-000278,PROD-004,2025-08-05,1,199.0,39.8,12.74,171.94,Failed,False,CMP-0027,2025-09-16 00:00:00
ORD-00000382,CUST-000623,PROD-006,2025-08-28,2,79.0,0.0,12.64,170.64,Paid,False,CMP-0018,2025-10-09 00:00:00
ORD-00000383,CUST-000475,PROD-002,2024-06-27,5,149.0,74.5,53.64,724.14,Paid,False,CMP-0005,2024-07-17 00:00:00
ORD-00000384,CUST-000322,PROD-002,2025-11-03,5,149.0,0.0,59.6,804.6,Paid,False,CMP-0021,2025-12-16 00:00:00
ORD-00000385,CUST-000976,PROD-005,2025-04-15,2,499.0,0.0,79.84,1077.84,Paid,False,CMP-0004,2025-05-13 00:00:00
ORD-00000386,CUST-000064,PROD-008,2025-08-09,2,599.0,0.0,95.84,1293.84,Failed,False,,2025-09-09 00:00:00
ORD-00000387,CUST-000758,PROD-007,2025-07-12,2,249.0,0.0,39.84,537.84,Pending,True,,2025-08-15 00:00:00
ORD-00000388,CUST-000211,PROD-010,2025-10-20,4,129.0,0.0,41.28,557.28,Paid,False,CMP-0031,2025-10-31 00:00:00
ORD-00000389,CUST-000223,PROD-012,2024-06-14,5,189.0,0.0,75.6,1020.6,Paid,False,,2024-07-22 00:00:00
ORD-00000390,CUST-000155,PROD-001,2025-09-24,1,49.0,2.45,3.72,50.27,Paid,False,,2025-10-01 00:00:00
ORD-00000391,CUST-000103,PROD-009,2024-06-19,1,299.0,44.85,20.33,274.48,Paid,False,,2024-06-27 00:00:00
ORD-00000392,CUST-000124,PROD-002,2025-05-02,4,149.0,0.0,47.68,643.68,Paid,False,,2025-05-07 00:00:00
ORD-00000393,CUST-000833,PROD-005,2025-09-04,4,499.0,0.0,159.68,2155.68,Paid,False,,2025-09-13 00:00:00
ORD-00000394,CUST-000927,PROD-005,2025-07-11,1,499.0,24.95,37.92,511.97,Paid,False,CMP-0004,2025-08-15 00:00:00
ORD-00000395,CUST-000585,PROD-009,2025-09-24,2,299.0,29.9,45.45,613.55,Paid,False,CMP-0005,2025-11-03 00:00:00
ORD-00000396,CUST-000014,PROD-004,2025-12-16,2,199.0,19.9,30.25,408.35,Paid,False,CMP-0008,2025-12-21 00:00:00
